species,cramer_v,odds_ratio,co_occurrence_ratio,p_value,chi2_statistic,adjusted_p_value,preference_index,relative_risk,interpretation,cooccurrence_zscore,relative_strength,co_occurrence_ratio_percentile,cramer_v_percentile,odds_ratio_percentile,rank
species_Corallorhiza maculata,0.0644181630323393,0.16831677557196534,0.03461538461538462,4.720377240319282e-09,34.301417955458994,2.5789378093451687e-08,-0.16477437319650134,inf,"Below average association with VCM (z-score: -0.5, ranked #96 of 163 significant species)
Co-occurrence ratio: 3.5% (higher than 41.7% of significant species)
Effect size (Cramer's V): 0.064 (stronger than 75.5% of significant species)
Odds ratio: 0.2 (higher than 41.7% of significant species)
p=2.6e-08",-0.5043076986755708,weak,0.4171779141104294,0.754601226993865,0.4171779141104294,96.0
species_Cornus nuttallii,0.00048149293326738875,1.017305451453406,0.17352941176470588,0.9650828340477109,0.001916351786604664,0.9871166887063345,0.002830844788652562,inf,Not a significant association,,,,,,
species_Cornus sericea,0.034133332682534566,0.2521836506159015,0.05,0.0019136337116232231,9.630587650537068,0.003101761746253643,-0.14621223179097945,inf,"Below average association with VCM (z-score: -0.4, ranked #78 of 163 significant species)
Co-occurrence ratio: 5.0% (higher than 52.5% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 16.0% of significant species)
Odds ratio: 0.3 (higher than 52.8% of significant species)
p=3.1e-03",-0.4283747814993853,weak,0.5245398773006135,0.15950920245398773,0.5276073619631901,78.5
species_Corvus corax,0.021517598346948382,0.5479703180919488,0.10236220472440945,0.05042661994186148,3.8272161812378442,0.0672354932558153,-0.08303517964501994,inf,Not a significant association,,,,,,
species_Crotalus oreganus,0.05971880374781426,2.4556173820879703,0.3313253012048193,5.6516259728408075e-08,29.479329417164244,2.637425453992377e-07,0.19321776963348944,inf,"Above average association with VCM (z-score: 1.0, ranked #25 of 163 significant species)
Co-occurrence ratio: 33.1% (higher than 85.3% of significant species)
Effect size (Cramer's V): 0.060 (stronger than 71.2% of significant species)
Odds ratio: 2.5 (higher than 85.3% of significant species)
p=2.6e-07",0.9601455202374274,average,0.852760736196319,0.7116564417177914,0.852760736196319,25.0
species_Cryptoporus volvatus,0.06001283298282632,0.35060142920377074,0.06982543640897755,4.863787748084503e-08,29.770330653614998,2.3180605437679333e-07,-0.12229206577775385,inf,"Below average association with VCM (z-score: -0.3, ranked #63 of 163 significant species)
Co-occurrence ratio: 7.0% (higher than 62.0% of significant species)
Effect size (Cramer's V): 0.060 (stronger than 71.8% of significant species)
Odds ratio: 0.4 (higher than 62.0% of significant species)
p=2.3e-07",-0.33052357214578476,weak,0.6196319018404908,0.7177914110429447,0.6196319018404908,63.0
species_Cyanocitta stelleri,0.0088673325537686,0.8769843202181535,0.15406162464985995,0.42012978304539506,0.649952162993682,0.46359148473974626,-0.020657803334441355,inf,Not a significant association,,,,,,
species_Darmera peltata,0.037536957315053424,1.8920865712930235,0.2781456953642384,0.000643066601504029,11.646985477526734,0.0011432295137849403,0.12905449100580857,inf,"Above average association with VCM (z-score: 0.7, ranked #32 of 163 significant species)
Co-occurrence ratio: 27.8% (higher than 81.0% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 23.3% of significant species)
Odds ratio: 1.9 (higher than 81.0% of significant species)
p=1.1e-03",0.6976701508633513,average,0.8098159509202454,0.2331288343558282,0.8098159509202454,32.0
species_Dendragapus fuliginosus,0.045329143573468234,0.0492424794762245,0.01020408163265306,3.768803930078501e-05,16.98440857122246,9.485528992557126e-05,-0.19422756695730403,inf,"Below average association with VCM (z-score: -0.6, ranked #135 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 17.8% of significant species)
Effect size (Cramer's V): 0.045 (stronger than 46.0% of significant species)
Odds ratio: 0.0 (higher than 18.4% of significant species)
p=9.5e-05",-0.6247930927663548,weak,0.17791411042944785,0.4601226993865031,0.18404907975460122,135.0
species_Dicentra formosa,0.049628471879138596,2.1399608706285154,0.3023255813953488,6.41892648923178e-06,20.359035837269154,2.025126103644956e-05,0.15822847114493552,inf,"Above average association with VCM (z-score: 0.8, ranked #29 of 163 significant species)
Co-occurrence ratio: 30.2% (higher than 82.8% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 57.1% of significant species)
Odds ratio: 2.1 (higher than 82.2% of significant species)
p=2.0e-05",0.8170133542797955,average,0.8282208588957055,0.5705521472392638,0.8220858895705522,29.0
species_Digitalis purpurea,0.042169632457411614,2.6692373047513236,0.35294117647058826,0.0001260969329900671,14.699245134569253,0.0002715933941324522,0.21929817029716575,inf,"Very strong association with VCM (z-score: 1.1, ranked #21 of 163 significant species)
Co-occurrence ratio: 35.3% (higher than 87.7% of significant species)
Effect size (Cramer's V): 0.042 (stronger than 36.8% of significant species)
Odds ratio: 2.7 (higher than 87.1% of significant species)
p=2.7e-04",1.0668336905434428,strong,0.8773006134969326,0.36809815950920244,0.8711656441717791,21.0
species_Diplacus torreyi,0.062212489999461974,0.2786914695816978,0.05621301775147929,1.5475493357196285e-08,31.992676076039466,8.061652353516204e-08,-0.13871598237721094,inf,"Below average association with VCM (z-score: -0.4, ranked #71 of 163 significant species)
Co-occurrence ratio: 5.6% (higher than 57.1% of significant species)
Effect size (Cramer's V): 0.062 (stronger than 74.2% of significant species)
Odds ratio: 0.3 (higher than 56.4% of significant species)
p=8.1e-08",-0.39770956494746423,weak,0.5705521472392638,0.7423312883435583,0.5644171779141104,71.0
species_Draperia systyla,0.029787758048425317,0.25612095440585875,0.05063291139240506,0.006764316024210919,7.334508837272924,0.009712864034764398,-0.14544859939138519,inf,"Below average association with VCM (z-score: -0.4, ranked #77 of 163 significant species)
Co-occurrence ratio: 5.1% (higher than 53.4% of significant species)
Effect size (Cramer's V): 0.030 (stronger than 4.9% of significant species)
Odds ratio: 0.3 (higher than 54.0% of significant species)
p=9.7e-03",-0.4252509589573271,weak,0.5337423312883436,0.049079754601226995,0.5398773006134969,77.0
species_Dryocopus pileatus,0.0192997354882382,0.6104133337871722,0.11267605633802817,0.07931327659497707,3.078917943445333,0.10037386416539472,-0.07059111345932845,inf,Not a significant association,,,,,,
species_Elgaria coerulea,0.0169629037042301,0.6135282929148835,0.11304347826086956,0.12301879046194354,2.3784596837848757,0.1489524814241911,-0.07014780450965585,inf,Not a significant association,,,,,,
species_Elgaria multicarinata,0.15221033654166627,11.655497771173849,0.696969696969697,1.4910236225994834e-43,191.5065768233523,5.5664881910380715e-42,0.634382063224568,inf,"Exceptionally strong association with VCM (z-score: 2.8, ranked #7 of 163 significant species)
Co-occurrence ratio: 69.7% (higher than 96.3% of significant species)
Effect size (Cramer's V): 0.152 (stronger than 96.9% of significant species)
Odds ratio: 11.7 (higher than 96.3% of significant species)
p=5.6e-42",2.7648344855082314,very_strong,0.9631901840490797,0.9693251533742331,0.9631901840490797,7.0
species_Ensatina eschscholtzii,0.04481224894744454,2.1524490167516386,0.30434782608695654,4.616888931617827e-05,16.599265862245534,0.00011001948092365885,0.16066838861987778,inf,"Above average association with VCM (z-score: 0.8, ranked #28 of 163 significant species)
Co-occurrence ratio: 30.4% (higher than 83.4% of significant species)
Effect size (Cramer's V): 0.045 (stronger than 42.9% of significant species)
Odds ratio: 2.2 (higher than 82.8% of significant species)
p=1.1e-04",0.8269944252938545,average,0.8343558282208589,0.4294478527607362,0.8282208588957055,28.0
species_Epilobium canum,0.011963075945671028,0.6965683943572674,0.1262135922330097,0.2767481045539061,1.1829901281529254,0.3099578771003748,-0.054257545847605,inf,Not a significant association,,,,,,
species_Equisetum arvense,0.02103014730008072,0.4247693399574166,0.08108108108108109,0.05587499289507515,3.655779811097922,0.07276743260753973,-0.10871168935685066,inf,Not a significant association,,,,,,
species_Eriogonum nudum,0.044874107880646746,0.2626430111092688,0.05232558139534884,4.506598715073871e-05,16.645124823121705,0.00011001948092365885,-0.1434063266947959,inf,"Below average association with VCM (z-score: -0.4, ranked #74 of 163 significant species)
Co-occurrence ratio: 5.2% (higher than 55.2% of significant species)
Effect size (Cramer's V): 0.045 (stronger than 44.8% of significant species)
Odds ratio: 0.3 (higher than 55.2% of significant species)
p=1.1e-04",-0.4168965498332177,weak,0.5521472392638037,0.44785276073619634,0.5521472392638037,74.0
species_Eriogonum umbellatum,0.044840703180672715,0.3198761207157798,0.06310679611650485,4.565842819666278e-05,16.620352477919628,0.00011001948092365885,-0.13039836860326537,inf,"Below average association with VCM (z-score: -0.4, ranked #65 of 163 significant species)
Co-occurrence ratio: 6.3% (higher than 60.7% of significant species)
Effect size (Cramer's V): 0.045 (stronger than 44.2% of significant species)
Odds ratio: 0.3 (higher than 60.7% of significant species)
p=1.1e-04",-0.36368435934200405,weak,0.6073619631901841,0.44171779141104295,0.6073619631901841,65.0
species_Erysimum capitatum,0.021626003440504,0.644484412470024,0.11848341232227488,0.04927745904254747,3.8658761490686375,0.06609671153012354,-0.06358431086616201,inf,Not a significant association,,,,,,
species_Erythranthe bicolor,0.019793881703155197,1.5301839689028884,0.23893805309734514,0.07192206214868564,3.2386002252936983,0.0915371700074181,0.08174893401002115,inf,Not a significant association,,,,,,
species_Erythranthe breweri,0.04844640427614952,0.08076337159787446,0.016666666666666666,1.0596548808297633e-05,19.400749085523586,3.207603963592797e-05,-0.18643020483627695,inf,"Below average association with VCM (z-score: -0.6, ranked #118 of 163 significant species)
Co-occurrence ratio: 1.7% (higher than 28.2% of significant species)
Effect size (Cramer's V): 0.048 (stronger than 55.2% of significant species)
Odds ratio: 0.1 (higher than 28.2% of significant species)
p=3.2e-05",-0.5928961020477871,weak,0.2822085889570552,0.5521472392638037,0.2822085889570552,118.0
species_Erythranthe cardinalis,0.038340419642290485,1.874211307682791,0.27607361963190186,0.0004906368321728374,12.15091897581576,0.0008863116968283514,0.12655445042728078,inf,"Above average association with VCM (z-score: 0.7, ranked #33 of 163 significant species)
Co-occurrence ratio: 27.6% (higher than 80.4% of significant species)
Effect size (Cramer's V): 0.038 (stronger than 24.5% of significant species)
Odds ratio: 1.9 (higher than 80.4% of significant species)
p=8.9e-04",0.6874431317905422,average,0.803680981595092,0.24539877300613497,0.803680981595092,33.0
species_Erythranthe erubescens,0.06350713592645943,0.0,0.0,7.745148770821626e-09,33.33807008806711,4.1307460111048675e-08,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.064 (stronger than 74.8% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.1e-08",-0.675156762321988,weak,0.06441717791411043,0.7484662576687117,0.06441717791411043,153.5
species_Erythranthe guttata,0.0,1.027296519801873,0.175,1.0,0.0,1.0,0.00460516712888627,inf,Not a significant association,,,,,,
species_Erythranthe moschata,0.0402096655106359,0.38832402153141454,0.07547169811320754,0.0002564170952057382,13.364610979144722,0.0004909181993682509,-0.11547962974693134,inf,"Below average association with VCM (z-score: -0.3, ranked #59 of 163 significant species)
Co-occurrence ratio: 7.5% (higher than 64.4% of significant species)
Effect size (Cramer's V): 0.040 (stronger than 28.8% of significant species)
Odds ratio: 0.4 (higher than 65.0% of significant species)
p=4.9e-04",-0.30265565919353116,weak,0.6441717791411042,0.2883435582822086,0.6503067484662577,59.0
species_Erythranthe primuloides,0.0456078083796234,0.04873278873076812,0.010101010101010102,3.375225384432761e-05,17.193876682800763,8.690235472562511e-05,-0.19435192679974464,inf,"Below average association with VCM (z-score: -0.6, ranked #136 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 16.9% of significant species)
Effect size (Cramer's V): 0.046 (stronger than 47.5% of significant species)
Odds ratio: 0.0 (higher than 16.9% of significant species)
p=8.7e-05",-0.6253018167012602,weak,0.1687116564417178,0.4754601226993865,0.1687116564417178,136.5
species_Erythronium purpurascens,0.03300281844395387,0.0,0.0,0.002695055726948351,9.003211684671712,0.0042513555129326105,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.033 (stronger than 13.5% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=4.3e-03",-0.675156762321988,weak,0.06441717791411043,0.13496932515337423,0.06441717791411043,153.5
species_Euphagus cyanocephalus,0.022772512559228464,0.47027490877605294,0.0891089108910891,0.038412942887416784,4.286642855398963,0.052466458577935124,-0.0990257980695165,inf,Not a significant association,,,,,,
species_Fragaria vesca,0.018229233294538398,1.5523164476627445,0.24175824175824176,0.0974472913622875,2.7468326878244422,0.12059775284614585,0.08515160215641897,inf,Not a significant association,,,,,,
species_Fragaria virginiana,0.03243128597052461,0.08429489565497904,0.017241379310344827,0.0031924483184595635,8.694082167996289,0.005000758205139457,-0.18573679150790975,inf,"Below average association with VCM (z-score: -0.6, ranked #116 of 163 significant species)
Co-occurrence ratio: 1.7% (higher than 29.1% of significant species)
Effect size (Cramer's V): 0.032 (stronger than 12.9% of significant species)
Odds ratio: 0.1 (higher than 29.4% of significant species)
p=5.0e-03",-0.5900595275555732,weak,0.29141104294478526,0.12883435582822086,0.294478527607362,116.5
species_Fritillaria atropurpurea,0.026227419946055392,0.291433112127655,0.05714285714285714,0.017100831168745133,5.6859958863830675,0.024244216340499426,-0.13759409470984427,inf,"Below average association with VCM (z-score: -0.4, ranked #70 of 163 significant species)
Co-occurrence ratio: 5.7% (higher than 57.7% of significant species)
Effect size (Cramer's V): 0.026 (stronger than 3.7% of significant species)
Odds ratio: 0.3 (higher than 57.7% of significant species)
p=2.4e-02",-0.3931202128104421,weak,0.5766871165644172,0.03680981595092025,0.5766871165644172,70.0
species_Goodyera oblongifolia,0.01570889756359065,0.7198552535217335,0.13020833333333334,0.1532301564931931,2.0397963783755344,0.18257210135359178,-0.04943773415073226,inf,Not a significant association,,,,,,
species_Hackelia mundula,0.04244894193579559,0.05498382350550326,0.011363636363636364,0.00011368734360978575,14.894610142358996,0.00024724237833584475,-0.19282851872984705,inf,"Below average association with VCM (z-score: -0.6, ranked #131 of 163 significant species)
Co-occurrence ratio: 1.1% (higher than 20.2% of significant species)
Effect size (Cramer's V): 0.042 (stronger than 37.4% of significant species)
Odds ratio: 0.1 (higher than 20.2% of significant species)
p=2.5e-04",-0.6190699484986693,weak,0.20245398773006135,0.37423312883435583,0.20245398773006135,131.0
species_Haemorhous cassinii,0.037080827207874034,0.06850878965447565,0.014084507042253521,0.0007481494220225657,11.365648711909465,0.00130926148853949,-0.18954568162147606,inf,"Below average association with VCM (z-score: -0.6, ranked #123 of 163 significant species)
Co-occurrence ratio: 1.4% (higher than 25.2% of significant species)
Effect size (Cramer's V): 0.037 (stronger than 22.1% of significant species)
Odds ratio: 0.1 (higher than 25.2% of significant species)
p=1.3e-03",-0.6056407113860436,weak,0.25153374233128833,0.22085889570552147,0.25153374233128833,123.0
species_Helenium bigelovii,0.02407273450283501,0.41039876662971175,0.07865168539325842,0.02862345808085482,4.790118452905966,0.039823941677711056,-0.11164285046552708,inf,"Below average association with VCM (z-score: -0.3, ranked #55 of 163 significant species)
Co-occurrence ratio: 7.9% (higher than 66.9% of significant species)
Effect size (Cramer's V): 0.024 (stronger than 1.8% of significant species)
Odds ratio: 0.4 (higher than 66.9% of significant species)
p=4.0e-02",-0.2869603879942984,weak,0.6687116564417178,0.018404907975460124,0.6687116564417178,55.0
species_Heracleum maximum,0.05046387143090929,0.13203795574454683,0.02702702702702703,4.474026996470338e-06,21.0502147754283,1.5184576472869026e-05,-0.1739300240249007,inf,"Below average association with VCM (z-score: -0.5, ranked #107 of 163 significant species)
Co-occurrence ratio: 2.7% (higher than 35.0% of significant species)
Effect size (Cramer's V): 0.050 (stronger than 60.1% of significant species)
Odds ratio: 0.1 (higher than 35.0% of significant species)
p=1.5e-05",-0.541761097012473,weak,0.3496932515337423,0.6012269938650306,0.3496932515337423,107.0
species_Heteromeles arbutifolia,0.18514874171199752,49.35751405239156,0.9066666666666666,1.3919978794476348e-63,283.3589475045923,1.039358416654234e-61,0.8873896754731668,inf,"Exceptionally strong association with VCM (z-score: 3.8, ranked #2 of 163 significant species)
Co-occurrence ratio: 90.7% (higher than 99.4% of significant species)
Effect size (Cramer's V): 0.185 (stronger than 98.8% of significant species)
Odds ratio: 49.4 (higher than 99.4% of significant species)
p=1.0e-61",3.7998231565945404,very_strong,0.9938650306748467,0.9877300613496932,0.9938650306748467,2.0
species_Hieracium albiflorum,0.02206038169229746,0.5829092581238504,0.10828025477707007,0.044890854487466686,4.022735200427845,0.06057561087465384,-0.07589482032006115,inf,Not a significant association,,,,,,
species_Hippodamia convergens,0.03377886863042824,1.6210139344811416,0.24786324786324787,0.0021327755930792423,9.431604910556992,0.003412440948926788,0.09251753128559434,inf,"Above average association with VCM (z-score: 0.5, ranked #39 of 163 significant species)
Co-occurrence ratio: 24.8% (higher than 76.7% of significant species)
Effect size (Cramer's V): 0.034 (stronger than 14.7% of significant species)
Odds ratio: 1.6 (higher than 76.1% of significant species)
p=3.4e-03",0.548206903294333,average,0.7668711656441718,0.147239263803681,0.7607361963190185,39.0
species_Hosackia crassifolia,0.023554484861443716,0.49380940969726017,0.09322033898305085,0.0322324545387946,4.586090516089253,0.044568332201790066,-0.09406519894411061,inf,"Below average association with VCM (z-score: -0.2, ranked #46 of 163 significant species)
Co-occurrence ratio: 9.3% (higher than 72.4% of significant species)
Effect size (Cramer's V): 0.024 (stronger than 1.2% of significant species)
Odds ratio: 0.5 (higher than 73.0% of significant species)
p=4.5e-02",-0.2150547641781525,weak,0.7239263803680982,0.012269938650306749,0.7300613496932515,46.0
species_Hosackia oblongifolia,0.03659933991591992,0.4286319837106675,0.0825242718446602,0.0008762202748371404,11.072403565735152,0.0014982697829276292,-0.10697042313998524,inf,"Below average association with VCM (z-score: -0.3, ranked #52 of 163 significant species)
Co-occurrence ratio: 8.3% (higher than 68.7% of significant species)
Effect size (Cramer's V): 0.037 (stronger than 20.2% of significant species)
Odds ratio: 0.4 (higher than 68.7% of significant species)
p=1.5e-03",-0.2678466968866243,weak,0.6871165644171779,0.20245398773006135,0.6871165644171779,52.0
species_Hyles lineata,0.01917687515514821,0.6890651285748618,0.12556053811659193,0.08124379923506438,3.039842501559619,0.10166821803717553,-0.05504548123314132,inf,Not a significant association,,,,,,
species_Ipomopsis aggregata,0.0678895429539746,0.04565786490219117,0.009615384615384616,6.728210372652931e-10,38.097911691301384,3.966102956511201e-09,-0.19493785298047453,inf,"Below average association with VCM (z-score: -0.6, ranked #139 of 163 significant species)
Co-occurrence ratio: 1.0% (higher than 15.3% of significant species)
Effect size (Cramer's V): 0.068 (stronger than 77.3% of significant species)
Odds ratio: 0.0 (higher than 14.7% of significant species)
p=4.0e-09",-0.6276986890868721,weak,0.15337423312883436,0.7730061349693251,0.147239263803681,139.0
species_Iris hartwegii,0.02787144240967783,1.4244523691245004,0.2246153846153846,0.011276772728311665,6.421171818298836,0.016089153446763142,0.0644680731616945,inf,"Above average association with VCM (z-score: 0.4, ranked #42 of 163 significant species)
Co-occurrence ratio: 22.5% (higher than 74.8% of significant species)
Effect size (Cramer's V): 0.028 (stronger than 4.3% of significant species)
Odds ratio: 1.4 (higher than 74.8% of significant species)
p=1.6e-02",0.43346382845031933,average,0.7484662576687117,0.04294478527607362,0.7484662576687117,42.0
species_Junco hyemalis,0.008194065072985347,0.8688595819436152,0.15272727272727274,0.45628122284440986,0.5550015782063515,0.49857070203486736,-0.022267751224107957,inf,Not a significant association,,,,,,
species_Kelloggia galioides,0.05295050198261175,0.06988676574663835,0.014492753623188406,1.4784280546579877e-06,23.175844287300578,5.6130149871760885e-06,-0.18905311612183984,inf,"Below average association with VCM (z-score: -0.6, ranked #120 of 163 significant species)
Co-occurrence ratio: 1.4% (higher than 26.7% of significant species)
Effect size (Cramer's V): 0.053 (stronger than 64.4% of significant species)
Odds ratio: 0.1 (higher than 26.4% of significant species)
p=5.6e-06",-0.6036257533879003,weak,0.2668711656441718,0.6441717791411042,0.26380368098159507,120.5
species_Laetiporus conifericola,0.037389019210186676,0.11979830148619958,0.024390243902439025,0.0006755416264116786,11.555361769492588,0.0011915064906788662,-0.17711140620382998,inf,"Below average association with VCM (z-score: -0.6, ranked #109 of 163 significant species)
Co-occurrence ratio: 2.4% (higher than 33.7% of significant species)
Effect size (Cramer's V): 0.037 (stronger than 22.7% of significant species)
Odds ratio: 0.1 (higher than 33.7% of significant species)
p=1.2e-03",-0.5547753082621818,weak,0.3374233128834356,0.22699386503067484,0.3374233128834356,109.0
species_Lathyrus latifolius,0.06446001425649839,2.678574577516532,0.35064935064935066,4.6134701562062805e-09,34.34600235807797,2.5789378093451687e-08,0.21653299262407422,inf,"Very strong association with VCM (z-score: 1.1, ranked #22 of 163 significant species)
Co-occurrence ratio: 35.1% (higher than 86.8% of significant species)
Effect size (Cramer's V): 0.064 (stronger than 76.1% of significant species)
Odds ratio: 2.7 (higher than 87.7% of significant species)
p=2.6e-08",1.0555220642261347,strong,0.8680981595092024,0.7607361963190185,0.8773006134969326,22.5
species_Lathyrus sulphureus,0.11382771140768468,6.52408576757876,0.5656565656565656,4.231619365681469e-25,107.10047801171595,8.617115799205902e-24,0.47594762395521406,inf,"Exceptionally strong association with VCM (z-score: 2.1, ranked #9 of 163 significant species)
Co-occurrence ratio: 56.6% (higher than 95.1% of significant species)
Effect size (Cramer's V): 0.114 (stronger than 93.9% of significant species)
Odds ratio: 6.5 (higher than 95.1% of significant species)
p=8.6e-24",2.1167201924387693,very_strong,0.950920245398773,0.9386503067484663,0.950920245398773,9.0
species_Leptosiphon ciliatus,0.06117582745943778,0.19354744226234935,0.039525691699604744,2.667674853483506e-08,30.935355098957487,1.3279092604006785e-07,-0.15884989525778243,inf,"Below average association with VCM (z-score: -0.5, ranked #88 of 163 significant species)
Co-occurrence ratio: 4.0% (higher than 46.6% of significant species)
Effect size (Cramer's V): 0.061 (stronger than 73.0% of significant species)
Odds ratio: 0.2 (higher than 46.6% of significant species)
p=1.3e-07",-0.48007219250174876,weak,0.4662576687116564,0.7300613496932515,0.4662576687116564,88.0
species_Letharia columbiana,0.03038986715259876,0.414810328196155,0.07971014492753623,0.0057277659389971085,7.634014915217801,0.008385748825721257,-0.11036577755495339,inf,"Below average association with VCM (z-score: -0.3, ranked #54 of 163 significant species)
Co-occurrence ratio: 8.0% (higher than 67.5% of significant species)
Effect size (Cramer's V): 0.030 (stronger than 6.7% of significant species)
Odds ratio: 0.4 (higher than 68.1% of significant species)
p=8.4e-03",-0.2817362131845055,weak,0.6748466257668712,0.06748466257668712,0.6809815950920245,54.0
species_Letharia vulpina,0.05602590250186287,0.1871547495900976,0.0380952380952381,3.5107274225006787e-07,25.946161874991386,1.4837791370568907e-06,-0.1605757935928714,inf,"Below average association with VCM (z-score: -0.5, ranked #89 of 163 significant species)
Co-occurrence ratio: 3.8% (higher than 46.0% of significant species)
Effect size (Cramer's V): 0.056 (stronger than 68.1% of significant species)
Odds ratio: 0.2 (higher than 45.4% of significant species)
p=1.5e-06",-0.48713239598095737,weak,0.4601226993865031,0.6809815950920245,0.4539877300613497,89.0
species_Leuconotopicus albolarvatus,0.04141843947779308,0.4768092632675966,0.0914826498422713,0.00016610782242088728,14.180216606459176,0.0003510203039837618,-0.09616178899485996,inf,"Below average association with VCM (z-score: -0.2, ranked #48 of 163 significant species)
Co-occurrence ratio: 9.1% (higher than 71.2% of significant species)
Effect size (Cramer's V): 0.041 (stronger than 35.6% of significant species)
Odds ratio: 0.5 (higher than 71.2% of significant species)
p=3.5e-04",-0.2236313715424626,weak,0.7116564417177914,0.3558282208588957,0.7116564417177914,48.0
species_Leuconotopicus villosus,0.016060251998033938,0.6872503840245776,0.125,0.14424646717085363,2.132063384590759,0.17371617551758714,-0.05572179243906,inf,Not a significant association,,,,,,
species_Lilium kelleyanum,0.030991977260251408,0.3925675281488828,0.07575757575757576,0.004836679755054612,7.9395149420965065,0.007264368501094728,-0.11513470716506771,inf,"Below average association with VCM (z-score: -0.3, ranked #58 of 163 significant species)
Co-occurrence ratio: 7.6% (higher than 65.0% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 9.2% of significant species)
Odds ratio: 0.4 (higher than 65.6% of significant species)
p=7.3e-03",-0.3012446701665294,weak,0.6503067484662577,0.09202453987730061,0.656441717791411,58.0
species_Lilium pardalinum,0.006006455961812251,1.164802300503235,0.1935483870967742,0.585002540174852,0.29821672428635604,0.6269883684170662,0.026984523097640545,inf,Not a significant association,,,,,,
species_Lilium parvum,0.09147498785757964,0.06106647049947186,0.013123359580052493,9.046054863230373e-17,69.16718835369754,1.0131581446818017e-15,-0.19070534370329678,inf,"Below average association with VCM (z-score: -0.6, ranked #124 of 163 significant species)
Co-occurrence ratio: 1.3% (higher than 24.5% of significant species)
Effect size (Cramer's V): 0.091 (stronger than 88.3% of significant species)
Odds ratio: 0.1 (higher than 23.3% of significant species)
p=1.0e-15",-0.6103845888777353,weak,0.24539877300613497,0.8834355828220859,0.2331288343558282,124.0
species_Lilium washingtonianum,0.03617788737502243,0.3598085704250088,0.07006369426751592,0.001004709217272526,10.818867595647127,0.001654815181390043,-0.12200459833377807,inf,"Below average association with VCM (z-score: -0.3, ranked #62 of 163 significant species)
Co-occurrence ratio: 7.0% (higher than 62.6% of significant species)
Effect size (Cramer's V): 0.036 (stronger than 17.2% of significant species)
Odds ratio: 0.4 (higher than 62.6% of significant species)
p=1.7e-03",-0.32934761722025174,weak,0.6257668711656442,0.17177914110429449,0.6257668711656442,62.0
species_Limenitis bredowii,0.08397153739104406,2.5814049133581927,0.3378839590443686,2.2672306360978643e-14,58.28537701294701,2.0314386499436863e-13,0.20113104735961912,inf,"Above average association with VCM (z-score: 1.0, ranked #24 of 163 significant species)
Co-occurrence ratio: 33.8% (higher than 85.9% of significant species)
Effect size (Cramer's V): 0.084 (stronger than 85.3% of significant species)
Odds ratio: 2.6 (higher than 85.9% of significant species)
p=2.0e-13",0.9925166917010606,average,0.8588957055214724,0.852760736196319,0.8588957055214724,24.0
species_Limenitis lorquini,0.01264135288479693,1.2713335496430889,0.20710059171597633,0.2504237365025752,1.3209382335973274,0.2818840049074214,0.0433357891000234,inf,Not a significant association,,,,,,
species_Lonicera conjugialis,0.05638521659048795,0.0,0.0,2.9532622893392615e-07,26.280033044538264,1.272174524638451e-06,-0.20653919135892573,inf,"Below average association with VCM (z-score: -0.7, ranked #153 of 163 significant species)
Co-occurrence ratio: 0.0% (higher than 6.4% of significant species)
Effect size (Cramer's V): 0.056 (stronger than 68.7% of significant species)
Odds ratio: 0.0 (higher than 6.4% of significant species)
p=1.3e-06",-0.675156762321988,weak,0.06441717791411043,0.6871165644171779,0.06441717791411043,153.5
species_Lonicera hispidula,0.1338943681619659,12.408203193236208,0.7123287671232876,4.31036851040216e-34,148.19038328951743,1.206903182912605e-32,0.6529133833077062,inf,"Exceptionally strong association with VCM (z-score: 2.8, ranked #6 of 163 significant species)
Co-occurrence ratio: 71.2% (higher than 96.9% of significant species)
Effect size (Cramer's V): 0.134 (stronger than 95.7% of significant species)
Odds ratio: 12.4 (higher than 96.9% of significant species)
p=1.2e-32",2.8406413206301595,very_strong,0.9693251533742331,0.9570552147239264,0.9693251533742331,6.0
species_Lonicera involucrata,0.03136932317745938,0.15250676821802087,0.03076923076923077,0.004344211390972875,8.134028653033884,0.006665091449163863,-0.16941490854788185,inf,"Below average association with VCM (z-score: -0.5, ranked #100 of 163 significant species)
Co-occurrence ratio: 3.1% (higher than 39.3% of significant species)
Effect size (Cramer's V): 0.031 (stronger than 11.0% of significant species)
Odds ratio: 0.2 (higher than 39.3% of significant species)
p=6.7e-03",-0.5232909279696171,weak,0.39263803680981596,0.11042944785276074,0.39263803680981596,100.0
